30
x    y    z    ((1<<(angular_quantum_number*2))+magnetic_quantum_number)    number_of_primitives
1.4691410000  -2.0629690000  0.1030828000  1  3
-1.0199190000  -2.2574500000  0.0985583200  1  3
-2.4042540000  -0.1601627000  -0.0792133500  1  3
30
x    y    z    ((1<<(angular_quantum_number*2))+magnetic_quantum_number)    number_of_primitives
-0.7487221000  1.1496680000  -0.1346078000  1  4
-0.7487221000  1.1496680000  -0.1346078000  4  4
-0.7487221000  1.1496680000  -0.1346078000  5  4
-0.7487221000  1.1496680000  -0.1346078000  6  4
0.6210042000  1.2425630000  0.0237283800  1  4
0.6210042000  1.2425630000  0.0237283800  4  4
0.6210042000  1.2425630000  0.0237283800  5  4
0.6210042000  1.2425630000  0.0237283800  6  4
1.4456730000  0.0850272900  0.0584671100  1  4
1.4456730000  0.0850272900  0.0584671100  4  4
1.4456730000  0.0850272900  0.0584671100  5  4
1.4456730000  0.0850272900  0.0584671100  6  4
0.8525419000  -1.1789830000  0.1116263000  1  4
0.8525419000  -1.1789830000  0.1116263000  4  4
0.8525419000  -1.1789830000  0.1116263000  5  4
0.8525419000  -1.1789830000  0.1116263000  6  4
-0.5524887000  -1.2448120000  0.1533238000  1  4
-0.5524887000  -1.2448120000  0.1533238000  4  4
-0.5524887000  -1.2448120000  0.1533238000  5  4
-0.5524887000  -1.2448120000  0.1533238000  6  4
-1.3242470000  -0.1223828000  -0.0139028800  1  4
-1.3242470000  -0.1223828000  -0.0139028800  4  4
-1.3242470000  -0.1223828000  -0.0139028800  5  4
-1.3242470000  -0.1223828000  -0.0139028800  6  4
-1.3042900000  2.0170330000  -0.3160028000  1  3
1.0154970000  2.1988140000  0.0444999200  1  3
2.4886640000  -0.3633540000  0.9985895000  1  3
1.4693720000  -2.0722080000  0.1050046000  1  3
-1.0229160000  -2.2586090000  0.0983274400  1  3
-2.3988950000  -0.1654309000  -0.0814502700  1  3
30
x    y    z    ((1<<(angular_quantum_number*2))+magnetic_quantum_number)    number_of_primitives
-0.7480540000  1.1478250000  -0.1366001000  1  4
-0.7480540000  1.1478250000  -0.1366001000  4  4
-0.7480540000  1.1478250000  -0.1366001000  5  4
-0.7480540000  1.1478250000  -0.1366001000  6  4
0.6210288000  1.2392140000  0.0212693300  1  4
0.6210288000  1.2392140000  0.0212693300  4  4
0.6210288000  1.2392140000  0.0212693300  5  4
0.6210288000  1.2392140000  0.0212693300  6  4
1.4494200000  0.0832050700  0.0651934700  1  4
1.4494200000  0.0832050700  0.0651934700  4  4
1.4494200000  0.0832050700  0.0651934700  5  4
1.4494200000  0.0832050700  0.0651934700  6  4
0.8507535000  -1.1785210000  0.1144731000  1  4
0.8507535000  -1.1785210000  0.1144731000  4  4
0.8507535000  -1.1785210000  0.1144731000  5  4
0.8507535000  -1.1785210000  0.1144731000  6  4
-0.5486735000  -1.2455690000  0.1508985000  1  4
-0.5486735000  -1.2455690000  0.1508985000  4  4
-0.5486735000  -1.2455690000  0.1508985000  5  4
-0.5486735000  -1.2455690000  0.1508985000  6  4
-1.3258900000  -0.1235110000  -0.0120657800  1  4
-1.3258900000  -0.1235110000  -0.0120657800  4  4
-1.3258900000  -0.1235110000  -0.0120657800  5  4
-1.3258900000  -0.1235110000  -0.0120657800  6  4
-1.3027300000  2.0273580000  -0.3234289000  1  3
1.0156850000  2.2133710000  0.0437062600  1  3
2.4609050000  -0.4536040000  1.1400570000  1  3
1.4691870000  -2.0803570000  0.1075302000  1  3
-1.0251020000  -2.2576620000  0.0994816200  1  3
-2.3927560000  -0.1721203000  -0.0833635700  1  3
30
x    y    z    ((1<<(angular_quantum_number*2))+magnetic_quantum_number)    number_of_primitives
-0.7476944000  1.1458680000  -0.1388063000  1  4
-0.7476944000  1.1458680000  -0.1388063000  4  4
-0.7476944000  1.1458680000  -0.1388063000  5  4
-0.7476944000  1.1458680000  -0.1388063000  6  4
0.6210005000  1.2354860000  0.0186956700  1  4
0.6210005000  1.2354860000  0.0186956700  4  4
0.6210005000  1.2354860000  0.0186956700  5  4
0.6210005000  1.2354860000  0.0186956700  6  4
1.4529330000  0.0809319500  0.0724078700  1  4
1.4529330000  0.0809319500  0.0724078700  4  4
1.4529330000  0.0809319500  0.0724078700  5  4
1.4529330000  0.0809319500  0.0724078700  6  4
0.8487512000  -1.1780520000  0.1164997000  1  4
0.8487512000  -1.1780520000  0.1164997000  4  4
0.8487512000  -1.1780520000  0.1164997000  5  4
0.8487512000  -1.1780520000  0.1164997000  6  4
-0.5449433000  -1.2462350000  0.1483707000  1  4
-0.5449433000  -1.2462350000  0.1483707000  4  4
-0.5449433000  -1.2462350000  0.1483707000  5  4
-0.5449433000  -1.2462350000  0.1483707000  6  4
-1.3277860000  -0.1248390000  -0.0098995070  1  4
-1.3277860000  -0.1248390000  -0.0098995070  4  4
-1.3277860000  -0.1248390000  -0.0098995070  5  4
-1.3277860000  -0.1248390000  -0.0098995070  6  4
-1.3039720000  2.0411550000  -0.3305465000  1  3
1.0182510000  2.2302060000  0.0425536100  1  3
2.4326740000  -0.5499870000  1.2938560000  1  3
1.4672640000  -2.0864620000  0.1083155000  1  3
-1.0265630000  -2.2565040000  0.1002334000  1  3
-2.3866620000  -0.1785028000  -0.0836469700  1  3
30
x    y    z    ((1<<(angular_quantum_number*2))+magnetic_quantum_number)    number_of_primitives
-0.7473557000  1.1434680000  -0.1406496000  1  4
-0.7473557000  1.1434680000  -0.1406496000  4  4
-0.7473557000  1.1434680000  -0.1406496000  5  4
-0.7473557000  1.1434680000  -0.1406496000  6  4
0.6214149000  1.2311180000  0.0163781400  1  4
0.6214149000  1.2311180000  0.0163781400  4  4
0.6214149000  1.2311180000  0.0163781400  5  4
0.6214149000  1.2311180000  0.0163781400  6  4
1.4566150000  0.0781417200  0.0801812500  1  4
1.4566150000  0.0781417200  0.0801812500  4  4
1.4566150000  0.0781417200  0.0801812500  5  4
1.4566150000  0.0781417200  0.0801812500  6  4
0.8461908000  -1.1772870000  0.1184459000  1  4
0.8461908000  -1.1772870000  0.1184459000  4  4
0.8461908000  -1.1772870000  0.1184459000  5  4
0.8461908000  -1.1772870000  0.1184459000  6  4
-0.5410959000  -1.2480290000  0.1456474000  1  4
-0.5410959000  -1.2480290000  0.1456474000  4  4
-0.5410959000  -1.2480290000  0.1456474000  5  4
-0.5410959000  -1.2480290000  0.1456474000  6  4
-1.3296980000  -0.1257493000  -0.0075658900  1  4
-1.3296980000  -0.1257493000  -0.0075658900  4  4
-1.3296980000  -0.1257493000  -0.0075658900  5  4
-1.3296980000  -0.1257493000  -0.0075658900  6  4
-1.3062880000  2.0549470000  -0.3381997000  1  3
1.0213510000  2.2460880000  0.0433547300  1  3
2.4004570000  -0.6458054000  1.4504100000  1  3
1.4636840000  -2.0903530000  0.1094595000  1  3
-1.0267900000  -2.2527570000  0.1021108000  1  3
-2.3830210000  -0.1841618000  -0.0865117200  1  3
30
x    y    z    ((1<<(angular_quantum_number*2))+magnetic_quantum_number)    number_of_primitives
-0.7465514000  1.1410120000  -0.1423324000  1  4
-0.7465514000  1.1410120000  -0.1423324000  4  4
-0.7465514000  1.1410120000  -0.1423324000  5  4
-0.7465514000  1.1410120000  -0.1423324000  6  4
0.6222817000  1.2260350000  0.0142081400  1  4
0.6222817000  1.2260350000  0.0142081400  4  4
0.6222817000  1.2260350000  0.0142081400  5  4
0.6222817000  1.2260350000  0.0142081400  6  4
1.4602380000  0.0753403700  0.0883300600  1  4
1.4602380000  0.0753403700  0.0883300600  4  4
1.4602380000  0.0753403700  0.0883300600  5  4
1.4602380000  0.0753403700  0.0883300600  6  4
0.8439822000  -1.1763900000  0.1209082000  1  4
0.8439822000  -1.1763900000  0.1209082000  4  4
0.8439822000  -1.1763900000  0.1209082000  5  4
0.8439822000  -1.1763900000  0.1209082000  6  4
-0.5373753000  -1.2498990000  0.1424642000  1  4
-0.5373753000  -1.2498990000  0.1424642000  4  4
-0.5373753000  -1.2498990000  0.1424642000  5  4
-0.5373753000  -1.2498990000  0.1424642000  6  4
-1.3318970000  -0.1264259000  -0.0058129610  1  4
-1.3318970000  -0.1264259000  -0.0058129610  4  4
-1.3318970000  -0.1264259000  -0.0058129610  5  4
-1.3318970000  -0.1264259000  -0.0058129610  6  4
-1.3092970000  2.0669720000  -0.3446995000  1  3
1.0251380000  2.2612350000  0.0451738800  1  3
2.3674370000  -0.7344059000  1.5977360000  1  3
1.4593730000  -2.0924500000  0.1109866000  1  3
-1.0253750000  -2.2478370000  0.1055246000  1  3
-2.3791980000  -0.1917218000  -0.0894322900  1  3
30
x    y    z    ((1<<(angular_quantum_number*2))+magnetic_quantum_number)    number_of_primitives
-0.7458171000  1.1385370000  -0.1440144000  1  4
-0.7458171000  1.1385370000  -0.1440144000  4  4
-0.7458171000  1.1385370000  -0.1440144000  5  4
-0.7458171000  1.1385370000  -0.1440144000  6  4
0.6229156000  1.2212920000  0.0121343300  1  4
0.6229156000  1.2212920000  0.0121343300  4  4
0.6229156000  1.2212920000  0.0121343300  5  4
0.6229156000  1.2212920000  0.0121343300  6  4
1.4632350000  0.0728434700  0.0965188400  1  4
1.4632350000  0.0728434700  0.0965188400  4  4
1.4632350000  0.0728434700  0.0965188400  5  4
1.4632350000  0.0728434700  0.0965188400  6  4
0.8413535000  -1.1755050000  0.1234687000  1  4
0.8413535000  -1.1755050000  0.1234687000  4  4
0.8413535000  -1.1755050000  0.1234687000  5  4
0.8413535000  -1.1755050000  0.1234687000  6  4
-0.5339897000  -1.2520410000  0.1388647000  1  4
-0.5339897000  -1.2520410000  0.1388647000  4  4
-0.5339897000  -1.2520410000  0.1388647000  5  4
-0.5339897000  -1.2520410000  0.1388647000  6  4
-1.3342590000  -0.1263854000  -0.0043272560  1  4
-1.3342590000  -0.1263854000  -0.0043272560  4  4
-1.3342590000  -0.1263854000  -0.0043272560  5  4
-1.3342590000  -0.1263854000  -0.0043272560  6  4
-1.3122040000  2.0743790000  -0.3498461000  1  3
1.0292060000  2.2743010000  0.0457684800  1  3
2.3340460000  -0.8161309000  1.7405050000  1  3
1.4534040000  -2.0938350000  0.1114743000  1  3
-1.0241600000  -2.2421970000  0.1094212000  1  3
-2.3787140000  -0.2008071000  -0.0911719700  1  3
30
x    y    z    ((1<<(angular_quantum_number*2))+magnetic_quantum_number)    number_of_primitives
-0.7447743000  1.1353910000  -0.1465068000  1  4
-0.7447743000  1.1353910000  -0.1465068000  4  4
-0.7447743000  1.1353910000  -0.1465068000  5  4
-0.7447743000  1.1353910000  -0.1465068000  6  4
0.6243066000  1.2164620000  0.0100001100  1  4
0.6243066000  1.2164620000  0.0100001100  4  4
0.6243066000  1.2164620000  0.0100001100  5  4
0.6243066000  1.2164620000  0.0100001100  6  4
1.4660740000  0.0705549900  0.1047930000  1  4
1.4660740000  0.0705549900  0.1047930000  4  4
1.4660740000  0.0705549900  0.1047930000  5  4
1.4660740000  0.0705549900  0.1047930000  6  4
0.8392358000  -1.1748650000  0.1261064000  1  4
0.8392358000  -1.1748650000  0.1261064000  4  4
0.8392358000  -1.1748650000  0.1261064000  5  4
0.8392358000  -1.1748650000  0.1261064000  6  4
-0.5309635000  -1.2540430000  0.1357421000  1  4
-0.5309635000  -1.2540430000  0.1357421000  4  4
-0.5309635000  -1.2540430000  0.1357421000  5  4
-0.5309635000  -1.2540430000  0.1357421000  6  4
-1.3366700000  -0.1265697000  -0.0027831150  1  4
-1.3366700000  -0.1265697000  -0.0027831150  4  4
-1.3366700000  -0.1265697000  -0.0027831150  5  4
-1.3366700000  -0.1265697000  -0.0027831150  6  4
-1.3136760000  2.0787280000  -0.3543001000  1  3
1.0328150000  2.2833020000  0.0455222200  1  3
2.3022140000  -0.8950135000  1.8787250000  1  3
1.4455350000  -2.0933470000  0.1118086000  1  3
-1.0224830000  -2.2356190000  0.1147412000  1  3
-2.3804400000  -0.2092381000  -0.0927812800  1  3
30
x    y    z    ((1<<(angular_quantum_number*2))+magnetic_quantum_number)    number_of_primitives
-0.7433209000  1.1321170000  -0.1494056000  1  4
-0.7433209000  1.1321170000  -0.1494056000  4  4
-0.7433209000  1.1321170000  -0.1494056000  5  4
-0.7433209000  1.1321170000  -0.1494056000  6  4
0.6255575000  1.2119200000  0.0078288400  1  4
0.6255575000  1.2119200000  0.0078288400  4  4
0.6255575000  1.2119200000  0.0078288400  5  4
0.6255575000  1.2119200000  0.0078288400  6  4
1.4683300000  0.0676772200  0.1132874000  1  4
1.4683300000  0.0676772200  0.1132874000  4  4
1.4683300000  0.0676772200  0.1132874000  5  4
1.4683300000  0.0676772200  0.1132874000  6  4
0.8371220000  -1.1742970000  0.1282830000  1  4
0.8371220000  -1.1742970000  0.1282830000  4  4
0.8371220000  -1.1742970000  0.1282830000  5  4
0.8371220000  -1.1742970000  0.1282830000  6  4
-0.5285412000  -1.2558450000  0.1322997000  1  4
-0.5285412000  -1.2558450000  0.1322997000  4  4
-0.5285412000  -1.2558450000  0.1322997000  5  4
-0.5285412000  -1.2558450000  0.1322997000  6  4
-1.3386760000  -0.1266305000  -0.0008402420  1  4
-1.3386760000  -0.1266305000  -0.0008402420  4  4
-1.3386760000  -0.1266305000  -0.0008402420  5  4
-1.3386760000  -0.1266305000  -0.0008402420  6  4
-1.3139750000  2.0800110000  -0.3579952000  1  3
1.0357450000  2.2877000000  0.0440528200  1  3
2.2706550000  -0.9691024000  2.0140150000  1  3
1.4382300000  -2.0918860000  0.1130004000  1  3
-1.0214710000  -2.2282760000  0.1209287000  1  3
-2.3878280000  -0.2189868000  -0.0953522300  1  3
30
x    y    z    ((1<<(angular_quantum_number*2))+magnetic_quantum_number)    number_of_primitives
-0.7420037000  1.1285970000  -0.1521928000  1  4
-0.7420037000  1.1285970000  -0.1521928000  4  4
-0.7420037000  1.1285970000  -0.1521928000  5  4
-0.7420037000  1.1285970000  -0.1521928000  6  4
0.6274368000  1.2070910000  0.0058705620  1  4
0.6274368000  1.2070910000  0.0058705620  4  4
0.6274368000  1.2070910000  0.0058705620  5  4
0.6274368000  1.2070910000  0.0058705620  6  4
1.4703210000  0.0651052800  0.1215898000  1  4
1.4703210000  0.0651052800  0.1215898000  4  4
1.4703210000  0.0651052800  0.1215898000  5  4
1.4703210000  0.0651052800  0.1215898000  6  4
0.8356269000  -1.1736730000  0.1300302000  1  4
0.8356269000  -1.1736730000  0.1300302000  4  4
0.8356269000  -1.1736730000  0.1300302000  5  4
0.8356269000  -1.1736730000  0.1300302000  6  4
-0.5266231000  -1.2571580000  0.1289540000  1  4
-0.5266231000  -1.2571580000  0.1289540000  4  4
-0.5266231000  -1.2571580000  0.1289540000  5  4
-0.5266231000  -1.2571580000  0.1289540000  6  4
-1.3401400000  -0.1267746000  0.0011044900  1  4
-1.3401400000  -0.1267746000  0.0011044900  4  4
-1.3401400000  -0.1267746000  0.0011044900  5  4
-1.3401400000  -0.1267746000  0.0011044900  6  4
-1.3126580000  2.0787390000  -0.3625702000  1  3
1.0377260000  2.2896980000  0.0412797400  1  3
2.2385890000  -1.0386340000  2.1449070000  1  3
1.4294900000  -2.0898080000  0.1165081000  1  3
-1.0209900000  -2.2188210000  0.1265716000  1  3
-2.3982210000  -0.2289498000  -0.0992216500  1  3
30
x    y    z    ((1<<(angular_quantum_number*2))+magnetic_quantum_number)    number_of_primitives
-0.7405276000  1.1253610000  -0.1548460000  1  4
-0.7405276000  1.1253610000  -0.1548460000  4  4
-0.7405276000  1.1253610000  -0.1548460000  5  4
-0.7405276000  1.1253610000  -0.1548460000  6  4
0.6301525000  1.2024660000  0.0043604020  1  4
0.6301525000  1.2024660000  0.0043604020  4  4
0.6301525000  1.2024660000  0.0043604020  5  4
0.6301525000  1.2024660000  0.0043604020  6  4
1.4711310000  0.0628428200  0.1301183000  1  4
1.4711310000  0.0628428200  0.1301183000  4  4
1.4711310000  0.0628428200  0.1301183000  5  4
1.4711310000  0.0628428200  0.1301183000  6  4
0.8339596000  -1.1727830000  0.1321077000  1  4
0.8339596000  -1.1727830000  0.1321077000  4  4
0.8339596000  -1.1727830000  0.1321077000  5  4
0.8339596000  -1.1727830000  0.1321077000  6  4
-0.5253618000  -1.2582980000  0.1254891000  1  4
-0.5253618000  -1.2582980000  0.1254891000  4  4
-0.5253618000  -1.2582980000  0.1254891000  5  4
-0.5253618000  -1.2582980000  0.1254891000  6  4
-1.3417070000  -0.1265818000  0.0024459960  1  4
-1.3417070000  -0.1265818000  0.0024459960  4  4
-1.3417070000  -0.1265818000  0.0024459960  5  4
-1.3417070000  -0.1265818000  0.0024459960  6  4
-1.3108570000  2.0756020000  -0.3658149000  1  3
1.0377570000  2.2875710000  0.0391050400  1  3
2.2066360000  -1.1070750000  2.2742620000  1  3
1.4199780000  -2.0864240000  0.1199158000  1  3
-1.0208020000  -2.2104180000  0.1325599000  1  3
-2.4104470000  -0.2399716000  -0.1030426000  1  3
30
x    y    z    ((1<<(angular_quantum_number*2))+magnetic_quantum_number)    number_of_primitives
-0.7392521000  1.1222120000  -0.1580543000  1  4
-0.7392521000  1.1222120000  -0.1580543000  4  4
-0.7392521000  1.1222120000  -0.1580543000  5  4
-0.7392521000  1.1222120000  -0.1580543000  6  4
0.6334946000  1.1981880000  0.0032029260  1  4
0.6334946000  1.1981880000  0.0032029260  4  4
0.6334946000  1.1981880000  0.0032029260  5  4
0.6334946000  1.1981880000  0.0032029260  6  4
1.4704840000  0.0605561000  0.1386568000  1  4
1.4704840000  0.0605561000  0.1386568000  4  4
1.4704840000  0.0605561000  0.1386568000  5  4
1.4704840000  0.0605561000  0.1386568000  6  4
0.8330683000  -1.1720900000  0.1344861000  1  4
0.8330683000  -1.1720900000  0.1344861000  4  4
0.8330683000  -1.1720900000  0.1344861000  5  4
0.8330683000  -1.1720900000  0.1344861000  6  4
-0.5242585000  -1.2595660000  0.1216918000  1  4
-0.5242585000  -1.2595660000  0.1216918000  4  4
-0.5242585000  -1.2595660000  0.1216918000  5  4
-0.5242585000  -1.2595660000  0.1216918000  6  4
-1.3431870000  -0.1263367000  0.0037327010  1  4
-1.3431870000  -0.1263367000  0.0037327010  4  4
-1.3431870000  -0.1263367000  0.0037327010  5  4
-1.3431870000  -0.1263367000  0.0037327010  6  4
-1.3076390000  2.0676980000  -0.3695393000  1  3
1.0371830000  2.2805390000  0.0374898000  1  3
2.1719810000  -1.1762150000  2.4031250000  1  3
1.4098730000  -2.0825790000  0.1222821000  1  3
-1.0207510000  -2.2034620000  0.1402425000  1  3
-2.4213250000  -0.2522089000  -0.1071124000  1  3
30
x    y    z    ((1<<(angular_quantum_number*2))+magnetic_quantum_number)    number_of_primitives
-0.7383115000  1.1192710000  -0.1613794000  1  4
-0.7383115000  1.1192710000  -0.1613794000  4  4
-0.7383115000  1.1192710000  -0.1613794000  5  4
-0.7383115000  1.1192710000  -0.1613794000  6  4
0.6368462000  1.1941650000  0.0020839870  1  4
0.6368462000  1.1941650000  0.0020839870  4  4
0.6368462000  1.1941650000  0.0020839870  5  4
0.6368462000  1.1941650000  0.0020839870  6  4
1.4692500000  0.0584069500  0.1465475000  1  4
1.4692500000  0.0584069500  0.1465475000  4  4
1.4692500000  0.0584069500  0.1465475000  5  4
1.4692500000  0.0584069500  0.1465475000  6  4
0.8325176000  -1.1713030000  0.1360569000  1  4
0.8325176000  -1.1713030000  0.1360569000  4  4
0.8325176000  -1.1713030000  0.1360569000  5  4
0.8325176000  -1.1713030000  0.1360569000  6  4
-0.5235497000  -1.2607350000  0.1176492000  1  4
-0.5235497000  -1.2607350000  0.1176492000  4  4
-0.5235497000  -1.2607350000  0.1176492000  5  4
-0.5235497000  -1.2607350000  0.1176492000  6  4
-1.3440240000  -0.1263374000  0.0044597740  1  4
-1.3440240000  -0.1263374000  0.0044597740  4  4
-1.3440240000  -0.1263374000  0.0044597740  5  4
-1.3440240000  -0.1263374000  0.0044597740  6  4
-1.3018410000  2.0576120000  -0.3707940000  1  3
1.0363640000  2.2696300000  0.0363370400  1  3
2.1378330000  -1.2431030000  2.5291870000  1  3
1.3991760000  -2.0799790000  0.1248913000  1  3
-1.0208820000  -2.1991620000  0.1483347000  1  3
-2.4315970000  -0.2624562000  -0.1126249000  1  3
30
x    y    z    ((1<<(angular_quantum_number*2))+magnetic_quantum_number)    number_of_primitives
-0.7377778000  1.1164020000  -0.1644949000  1  4
-0.7377778000  1.1164020000  -0.1644949000  4  4
-0.7377778000  1.1164020000  -0.1644949000  5  4
-0.7377778000  1.1164020000  -0.1644949000  6  4
0.6401694000  1.1910050000  0.0009777624  1  4
0.6401694000  1.1910050000  0.0009777624  4  4
0.6401694000  1.1910050000  0.0009777624  5  4
0.6401694000  1.1910050000  0.0009777624  6  4
